237,67.41015,115.6622,17.8935
238,68.5315,114.3184,17.1116
239,68.47126,148.952,22.335
240,68.51867,142.1878,21.2912
241,63.72529,134.104,23.2153
242,67.70483,141.8926,21.7608
243,69.47115,138.7444,20.2098
244,66.70198,134.449,21.244
245,65.23126,117.0167,19.3327
246,69.89473,115.6752,16.6459
247,69.83048,134.7905,19.4323
248,65.3979,120.5746,19.8191
249,68.32214,120.0835,18.0849
250,65.93895,84.3598,13.6398
251,70.09805,138.9394,19.8778
252,66.05531,143.5245,23.1242
253,68.23481,123.1347,18.5919
254,65.21758,115.5261,19.0944
255,69.16173,120.9844,17.7809
256,67.60064,120.6473,18.5597
257,67.28621,124.0352,19.2596
258,66.84323,117.2238,18.444
259,68.08281,127.9598,19.4068
260,66.56991,116.7527,18.5211
261,70.16973,121.9957,17.4181
262,67.85113,123.9952,18.9342
263,66.62309,108.855,17.2407
264,63.68816,104.6574,18.1388
265,68.0356,132.248,20.085
266,66.941,127.1834,19.9527
267,66.26292,125.1209,20.0329
268,70.7301,133.322,18.7348
269,70.70844,122.3364,17.2016
270,73.26872,130.2636,17.0585
271,63.79021,116.7431,20.1687
272,67.84109,125.8534,19.2236
273,67.78058,100.627,15.3978
274,67.23901,118.4945,18.4251
275,66.75701,137.1255,21.6312
276,69.03098,118.6991,17.5112
277,68.52652,124.1641,18.5881
278,64.65419,124.9442,21.0125
279,65.14295,126.3889,20.9377
280,66.74124,121.5255,19.1794
281,66.99923,133.2951,20.8752
282,70.26611,127.4072,18.1408
283,67.57666,125.08,19.2553
284,66.30582,102.8114,16.4397
285,68.90702,134.2212,19.8724
286,65.60543,100.9758,16.4927
287,68.00189,145.8886,22.1786
288,69.93715,155.3046,22.3215
289,70.1459,138.7175,19.819
290,66.66364,116.2611,18.3913
291,69.40676,120.6087,17.6007
292,66.80598,114.4083,18.0211
293,67.70048,133.3406,20.4519
294,69.13438,92.74955,13.642
295,67.53769,131.7825,20.3105
296,65.77912,118.3865,19.2345
297,66.25769,131.1466,21.001
298,67.39038,130.2033,20.1549
299,64.94327,129.1836,21.5325
300,69.25699,143.1445,20.9799
301,69.07739,138.7307,20.4388
302,69.64403,130.9528,18.9803
303,69.07705,124.3032,18.3134
304,68.01304,135.3702,20.5728
305,68.85664,124.1988,18.4154
306,63.19158,111.2389,19.5836
307,65.57591,129.4037,21.155
308,69.12101,127.7444,18.7965
309,69.78765,121.3311,17.5134
310,67.48203,118.2183,18.25
311,69.08809,123.3441,18.1663
312,68.5529,151.9118,22.7245
313,68.21327,115.3108,17.4216
314,67.1012,122.3844,19.1082
315,71.23661,129.2323,17.9028
316,69.11946,138.2824,20.348
317,65.49848,144.0565,23.6062
318,66.58706,120.8482,19.1609
319,67.99831,113.3034,17.2267
320,72.57747,149.3227,19.9286
321,67.97585,130.6373,19.8753
322,66.62347,122.387,19.3837
323,67.29574,133.8677,20.7805
324,65.95951,134.8336,21.7871
325,66.54011,137.8363,21.8853
326,68.07723,112.6812,17.0924
327,65.83291,121.1964,19.6589
328,69.23721,114.9262,16.8537
329,64.69413,110.3762,18.5396
330,69.21372,126.0337,18.4951
331,67.16792,118.7008,18.4963
332,67.8467,119.3108,18.2212
333,69.27389,150.7397,22.0823
334,67.90547,121.1142,18.4646
335,67.076,118.4065,18.5011
336,70.01531,142.759,20.4726
337,70.05454,145.6305,20.861
338,70.86714,127.3425,17.8254
339,66.0586,115.9678,18.6825
340,65.23745,104.4441,17.2522
341,68.7413,138.4905,20.6034
342,69.51946,145.5049,21.1651
343,70.30764,124.4065,17.6927
344,67.29982,124.1866,19.2753
345,67.60582,126.1659,19.4057
346,67.85566,138.8125,21.1939
347,66.46536,121.5515,19.343
348,68.92071,114.2555,16.9096
349,68.46886,129.4022,19.4049
350,69.5193,137.5583,20.0093
351,70.23956,134.4996,19.1652
352,67.85651,127.7103,19.4984
353,68.00435,115.6709,17.5835
354,67.13983,131.5906,20.522
355,68.09931,127.5839,19.3404
356,68.99077,125.7211,18.5687
357,69.32618,119.9885,17.5509
358,70.09286,140.8676,20.1567
359,68.74304,136.9164,20.3682
360,64.18633,118.4759,20.2162
361,66.09074,129.5516,20.8505
362,69.24418,152.0714,22.2965
363,69.66512,120.8646,17.5075
364,68.42721,136.1027,20.4345
365,68.28613,130.0611,19.6082
366,69.37684,131.7743,19.2467
367,68.35315,139.38,20.9719
368,72.32489,168.229,22.609
369,70.37159,127.6446,18.1202
370,65.72927,131.8008,21.4465
371,66.49627,122.8561,19.5325
372,70.81339,140.2133,19.6568
373,67.37579,142.6929,22.0978
374,67.79709,137.4299,21.0191
375,68.1607,126.0392,19.0719
376,68.85782,143.5985,21.2911
377,67.71342,122.62,18.8004
378,64.66007,108.6044,18.2612
379,65.73721,100.6617,16.3756
380,68.42441,116.1397,17.4387
381,68.88946,140.5293,20.8169
382,68.27367,125.6907,18.9562
383,69.18045,134.3329,19.732
384,72.60996,136.4649,18.1963
385,66.04157,127.8822,20.6125
386,69.2288,123.1361,18.0621
387,68.87697,116.3375,17.2396
388,66.46042,124.5581,19.8244
389,69.30444,125.7853,18.4104
390,67.58249,107.5905,16.56
391,69.41816,143.0236,20.8649
392,67.46867,118.7434,18.3384
393,66.44873,118.9856,18.9442
394,68.76185,131.8744,19.6074
395,63.76881,119.3691,20.6362
396,69.03663,126.1223,18.6032
397,66.48966,126.6122,20.1337
398,66.74224,113.5597,17.9217
399,67.69394,115.8413,17.7713
400,66.69066,130.2738,20.5912
401,67.02877,125.4542,19.6299
402,65.91096,117.1655,18.9601
403,70.0304,137.3184,19.6839
404,69.26978,149.4447,21.8952
405,70.07695,151.0695,21.6263
406,64.90942,116.9994,19.522
407,69.68744,138.1787,20.0026
408,67.56524,127.621,19.6531
409,63.85529,120.7514,20.8187
410,71.6189,144.2537,19.7709
411,64.98993,105.7939,17.6086
412,64.60759,120.1567,20.2365
413,62.01666,109.0848,19.939
414,65.28516,125.971,20.7777
415,67.70163,110.2325,16.907
416,70.85794,134.4706,18.8281
417,68.17075,115.5067,17.473
418,67.45006,125.1086,19.332
419,71.04224,116.4113,16.215
420,67.83032,133.3944,20.3819
421,67.15488,108.7478,16.952
422,68.30289,134.3986,20.2522
423,65.41208,131.2085,21.5576
424,68.66755,130.8318,19.5059
425,70.06733,127.0838,18.1976
426,69.13413,119.4067,17.563
427,67.02078,105.5616,16.5212
428,65.52274,134.4733,22.0195
429,70.19808,132.6897,18.9296
430,67.66866,126.058,19.3531
431,69.73257,126.3532,18.2671
432,67.61719,142.3603,21.8892
433,70.79589,124.5873,17.4748
434,69.65804,122.3604,17.7278
435,66.73277,123.2298,19.4533
436,67.58008,131.4049,20.2269
437,65.25317,124.3037,20.5228
438,70.71387,128.3836,18.0491
439,71.27374,136.853,18.9387
440,66.55913,118.0569,18.734
441,68.04247,121.4969,18.4485
442,68.11699,119.2811,18.0724
443,71.2367,126.5545,17.5318
444,66.92387,129.2477,20.2869
445,71.10381,134.7804,18.7412
446,69.41466,146.0725,21.3119
447,69.16807,162.4109,23.8649
448,68.57725,130.1885,19.4611
449,69.60315,132.1941,19.1827
450,69.05087,127.4591,18.7926
451,68.28699,125.3466,18.897
452,69.25276,134.7559,19.7528
453,68.23862,121.9395,18.4094
454,67.6868,125.6688,19.283
455,68.84083,145.956,21.6514
456,69.52061,119.9207,17.443
457,66.97668,111.5093,17.4751
458,72.0053,138.676,18.803
459,67.44482,135.0151,20.8661
460,66.06214,116.509,18.7676
461,65.5747,123.9575,20.2654
462,68.30171,136.952,20.6377
463,71.02603,153.0797,21.3323
464,70.76882,126.357,17.7366
465,67.50812,145.0614,22.3767
466,69.50936,135.1739,19.6681
467,66.4455,108.806,17.3252
468,68.5689,110.5155,16.5243
469,67.01296,138.2685,21.6452
470,68.70004,119.5111,17.8012
471,68.23013,115.3214,17.4146
472,70.40713,132.3684,18.7718
473,65.69989,93.99438,15.3083
474,65.7031,127.4051,20.7477
475,68.48055,134.3024,20.1328
476,66.62891,124.9721,19.7899
477,66.84285,124.072,19.5218
478,69.89734,133.5476,19.2163
479,67.6543,134.1509,20.6043
480,68.30917,130.2489,19.6233
481,69.74848,138.0935,19.9553
482,68.57906,126.6064,18.9247
483,68.14477,131.8076,19.954
484,67.98093,131.7363,20.0395
485,64.82535,117.6261,19.6775
486,69.20785,126.1943,18.5218
487,69.2656,127.5132,18.6842
488,70.9403,142.4785,19.903
489,69.07826,139.444,20.5434
490,66.20183,110.3204,17.6958
491,71.05779,131.9541,18.3719
492,68.99493,129.2037,19.0808
493,70.96089,124.3513,17.3607
494,66.02496,126.5251,20.404
495,69.8641,149.2303,21.4934
496,66.82802,142.1577,22.3773
497,69.09424,127.1436,18.7226
498,66.81425,122.3353,19.265
499,67.13183,112.6659,17.5748
500,64.57428,134.2647,22.6359
501,68.68038,120.6936,17.9876
502,67.53724,115.783,17.8449
503,71.17732,128.6855,17.8567
504,70.53514,134.7611,19.0418
505,71.53411,118.3419,16.258
506,66.77301,106.1557,16.7377
507,66.33636,126.3823,20.1901
508,64.83095,114.3716,19.1297
509,68.38247,130.2787,19.5857
510,68.05038,123.3066,18.7189
511,69.09149,122.8571,18.0928
512,69.91046,125.6932,18.0793
513,68.40737,111.7247,16.7841
514,68.32559,125.5516,18.9065
515,66.95555,119.9702,18.8129
516,70.54816,132.6043,18.7302
517,69.37805,132.6738,19.3774
518,67.52012,117.4521,18.1113
519,64.87142,101.8549,17.0149
520,69.13396,128.4418,18.892
521,68.81192,134.0414,19.9006
522,67.56446,127.7511,19.6736
523,68.16772,127.6172,19.3067
524,65.80687,139.3971,22.6291
525,64.92276,113.9381,19.0034
526,68.35584,147.5188,22.1948
527,66.71546,132.6523,20.9516
528,69.18196,132.8139,19.508
529,65.88795,105.0942,17.0185
530,66.03733,127.5187,20.5565
531,69.44194,130.7305,19.0585
532,67.14847,128.5815,20.0476
533,65.69442,122.5699,19.9656
534,69.42723,157.2961,22.9411
535,66.54503,121.1097,19.2266
536,69.04469,147.5061,21.7523
537,67.62036,117.493,18.0639
538,69.59105,132.4472,19.2261
539,68.12343,118.1774,17.9018
540,71.22641,123.7319,17.1457
541,66.43285,130.365,20.7659
542,66.31808,122.8882,19.6427
543,68.02724,107.8693,16.3865
544,68.2876,118.591,17.8782
545,66.91609,125.6467,19.7263
546,71.77546,148.6016,20.2781
547,66.04535,150.279,24.2197
548,69.01455,127.0678,18.7547
549,68.70744,128.7122,19.1676
550,65.012,118.4233,19.6972
551,66.05857,125.3879,20.2001
552,71.16403,149.2676,20.7205
553,67.55274,107.3484,16.5373
554,68.83455,133.6992,19.8368
555,68.11811,124.8508,18.9157
556,67.90528,112.7028,17.1824
557,67.64085,127.8407,19.6429
558,69.78282,134.1615,19.3681
559,67.99889,138.6031,21.0729
560,69.41465,126.044,18.3897
561,70.42989,129.5856,18.3653
562,67.67519,134.1054,20.5846
563,67.88036,106.1251,16.1914
564,68.06905,127.0561,19.2775
565,66.99435,121.9241,19.0971
566,71.57689,150.7365,20.6837
567,64.36564,116.0061,19.6847
568,67.93011,125.4748,19.1156
569,69.91863,131.6099,18.926
570,69.93864,129.0696,18.55
571,66.79766,129.1117,20.3422
572,70.11119,148.1624,21.1894
573,68.94814,105.388,15.5848
574,68.02886,110.5447,16.7922
575,69.36148,118.6402,17.3361
576,68.44886,122.8151,18.4278
577,65.70282,124.887,20.3378
578,69.55674,135.7695,19.7278
579,65.84635,116.4563,18.8823
580,68.79983,125.3617,18.6185
581,69.03835,133.122,19.6347
582,67.36352,138.3328,21.4304
583,70.35788,124.4972,17.6803
584,69.88828,136.7205,19.678
585,65.15319,115.0153,19.0476
586,69.40907,132.6366,19.3547
587,68.50874,143.1323,21.4388
588,65.71552,134.7422,21.9343
589,63.98308,122.6246,21.0573
590,70.07685,153.5634,21.9834
591,68.42542,126.289,18.9621
592,68.23665,134.7206,20.3401
593,67.82856,134.5987,20.567
594,66.31277,118.3945,18.9275
595,69.75128,121.2997,17.5271
596,65.70901,132.2844,21.5384
597,66.88227,139.0617,21.8545
598,67.2791,110.698,17.1923
599,70.63357,154.1073,21.7148
600,69.9377,124.1592,17.8448
601,65.87671,134.5173,21.7906
602,72.44694,138.2622,18.519
603,70.07052,149.0801,21.3454
604,67.68486,127.0075,19.4895
605,66.1151,117.8222,18.9488
606,69.94355,148.9096,21.3985
607,68.24317,128.2151,19.3542
608,68.80144,129.6944,19.2611
609,66.61818,125.5674,19.8905
610,70.18701,128.7947,18.3798
611,65.58971,124.187,20.2936
612,68.69566,151.4167,22.5564
613,64.88639,106.9803,17.8629
614,69.81993,145.6221,21.0002
615,66.33962,121.5926,19.423
616,70.4434,130.9386,18.5499
617,69.99163,135.6203,19.462
618,70.13617,123.9315,17.7114
619,67.1793,131.9955,20.561
620,68.2034,117.484,17.7551
621,67.76121,129.6577,19.8514
622,64.79753,122.3706,20.4888
623,66.47871,114.5867,18.2274
624,66.98337,116.5401,18.2598
625,65.69991,139.4307,22.7083
626,66.82705,123.4822,19.4382
627,66.35141,132.5492,21.1657
628,70.13491,143.4013,20.4946
629,70.11565,132.9429,19.0104
630,64.56145,98.8972,16.6799
631,68.15724,122.4342,18.5282
632,67.1475,104.6767,16.321
633,70.88927,142.7847,19.9745
634,68.16218,130.9283,19.8108
635,71.19657,143.827,19.947
636,67.92444,142.2832,21.6799
637,65.30204,107.9441,17.7951
638,66.40756,105.6891,16.8481
639,71.30647,125.4007,17.3379
640,69.05997,106.4195,15.6864
641,65.95442,118.5371,19.1567
642,69.63776,136.7836,19.829
643,71.10495,145.9328,20.2912
644,66.21851,129.637,20.7838
645,66.13469,108.4955,17.4385
646,67.7851,121.2537,18.5516
647,66.67737,135.7399,21.4638
648,69.99408,137.5026,19.7308
649,71.1441,124.0052,17.2233
650,68.63927,128.8613,19.2279
651,69.08548,133.6811,19.6903
652,67.97389,106.5185,16.2068
653,65.94809,113.0398,18.2718
654,66.02102,125.9639,20.3159
655,71.23576,140.2945,19.4357
656,67.52674,143.229,22.0818
657,71.06935,145.8063,20.294
658,68.27178,128.1697,19.3312
659,67.31932,134.1839,20.815
660,68.98848,140.2166,20.711
661,68.404,146.3453,21.9873
662,67.092,132.0784,20.6275
663,66.76866,122.13,19.2589
664,65.64636,131.4693,21.4466
665,65.34105,129.5167,21.326
666,68.18299,125.7451,19.0149
667,70.65924,153.1384,21.5626
668,65.94401,124.5559,20.1358
669,69.62792,134.8225,19.5502
670,68.29965,115.3877,17.3891
671,70.06075,117.9618,16.8946
672,68.43602,124.5647,18.6974
673,69.27012,134.4043,19.6914
674,67.70511,129.3092,19.8309
675,70.89315,133.1423,18.6236
676,70.54313,147.3609,20.8175
677,71.58086,155.0132,21.2682
678,68.42301,126.2905,18.9636
679,69.35781,134.4605,19.6499
680,70.445,134.0296,18.987
681,67.38153,128.9248,19.9623
682,67.50767,123.0543,18.9822
683,68.52054,112.1788,16.7967
684,66.80858,111.7443,17.6001
685,72.38532,148.4615,19.919
686,68.51642,136.7459,20.4777
687,70.79791,133.2068,18.6828
688,66.21905,116.8855,18.7392
689,68.31167,124.8542,18.8091
690,67.1715,121.5809,18.9431
691,67.7714,123.197,18.8566
692,67.47328,137.1255,21.1743
693,67.77463,121.4941,18.5941
694,69.20099,150.9398,22.1582
695,70.04297,142.3009,20.3908
696,70.56979,134.7527,19.022
697,66.45379,133.5585,21.2612
698,67.68132,136.0895,20.8854
699,65.75638,95.20216,15.4784
700,69.3549,119.7404,17.5001
701,70.5902,152.9146,21.5732
702,67.27626,140.1991,21.7759
703,68.48853,145.2503,21.7689
704,67.02188,119.4855,18.6998
705,65.77613,123.512,20.0691
706,65.96579,110.6754,17.8801
707,68.18868,111.4951,16.8572
708,72.08595,139.4849,18.8704
709,66.85358,133.088,20.9336
710,69.10929,133.5196,19.6529
711,64.5909,112.7698,19.0023
712,67.03849,124.7975,19.5215
713,68.99156,123.4224,18.2288
714,70.59872,142.0921,20.0416
715,70.08988,116.2814,16.6401
716,65.6844,131.1256,21.3658
717,67.0982,131.2493,20.4942
718,66.03932,127.2422,20.5107
719,69.26423,122.4523,17.9434
720,66.61351,115.2431,18.2577
721,68.11738,126.9532,19.2346
722,69.73059,143.4439,20.7391
723,64.02042,125.377,21.5048
724,66.23753,109.0095,17.4667
725,72.46761,139.2411,18.6395
726,66.21938,102.182,16.3817
727,71.2978,144.3898,19.9682
728,63.1255,83.08527,14.6578
729,70.93034,145.3938,20.3159
730,68.25489,134.9267,20.3604
731,64.78014,134.678,22.5615
732,65.42982,111.4963,18.309
733,68.91361,119.7951,17.7331
734,64.96937,95.70426,15.9393
735,66.15237,117.159,18.8209
736,65.98386,127.2356,20.5442
737,69.2435,144.9205,21.2484
738,68.31982,122.8464,18.5022
739,70.11607,134.19,19.1885
740,68.63521,124.9776,18.6506
741,67.74289,135.8441,20.8098
742,64.58641,120.8222,20.362
743,64.66165,125.0174,21.02
744,65.90771,133.5474,21.6132
745,65.77649,124.5583,20.2389
746,67.1506,135.9691,21.198
747,72.24339,143.5738,19.339
748,68.73199,130.5725,19.4307
749,67.57019,127.192,19.5842
750,70.36234,141.2372,20.0551
751,63.62233,107.4236,18.6567
752,66.20711,122.3234,19.618
753,66.22114,111.6055,17.8915
754,70.0722,137.8915,19.7425
755,69.6563,142.8742,20.7009
756,66.25043,114.4349,18.3289
757,68.0704,128.2736,19.4615
758,67.14808,134.5725,20.9819
759,68.76609,140.1034,20.8284
760,68.12075,121.977,18.4788
761,65.72987,111.4248,18.1306
762,69.17439,135.0756,19.8446
763,70.36351,132.9826,18.8823
764,70.78557,117.7566,16.5216
765,70.88083,134.9877,18.8883
766,66.62148,151.6121,24.0138
767,69.9829,128.9287,18.5064
768,66.92866,120.1575,18.8574
769,71.45806,125.6007,17.292
770,69.66344,127.8292,18.5172
771,69.30943,136.1354,19.9224
772,66.59775,116.2841,18.4313
773,64.20209,127.0777,21.6734
774,68.23051,125.7165,18.9841
775,70.09021,121.0749,17.3259
776,70.9755,122.7382,17.1285
777,64.93134,119.4545,19.9182
778,66.90106,132.9048,20.8752
779,69.19803,132.8687,19.507
780,68.4149,124.3486,18.6765
781,66.3163,132.2198,21.1354
782,72.13467,142.804,19.2933
783,65.74613,129.605,21.0784
784,69.96677,128.5326,18.458
785,65.11417,112.9919,18.7349
786,67.43294,122.0795,18.8736
787,66.39785,118.396,18.8792
788,67.18769,130.1299,20.2653
789,67.68597,111.6824,17.1373
790,67.77469,142.2452,21.77
791,63.62937,122.6049,21.2886
792,66.447,122.8198,19.5557
793,71.9233,119.1123,16.1872
794,67.92214,139.4335,21.2471
795,68.01143,141.3353,21.4804
796,67.76524,119.787,18.338
797,69.19791,136.326,20.0147
798,67.00109,118.4099,18.543
799,67.09659,137.692,21.5012
800,69.85144,129.078,18.5976
801,67.42782,123.4642,19.0905
802,68.1104,115.4311,17.4925
803,68.29433,129.931,19.5839
804,69.45176,135.9563,19.8147
805,69.08219,127.8134,18.8278
806,70.91753,139.1014,19.4437
807,64.20566,109.2132,18.6245
808,71.10315,124.6154,17.328
809,72.08523,136.221,18.4292
810,66.15119,120.4722,19.3538
811,67.52898,116.1659,17.9083
812,67.17586,115.5093,17.9947
813,72.92955,141.9961,18.7683
814,65.54112,135.4869,22.173
815,69.08487,135.1305,19.9041
816,65.28991,108.2494,17.8521
817,68.53447,125.1277,18.728
818,71.32802,142.8947,19.7447
819,66.88095,128.2978,20.1637
820,67.91196,128.268,19.5515
821,67.00238,103.5665,16.2179
822,68.27584,156.1069,23.542
823,66.20276,104.9661,16.8365
824,64.24214,121.6365,20.7195
825,67.43738,132.0066,20.4056
826,64.50081,118.4079,20.0081
827,68.89607,135.3898,20.0518
828,70.32908,140.6633,19.9925
829,64.31742,111.6703,18.9774
830,67.11253,128.0328,19.9834
831,68.01206,130.4737,19.8293
832,68.25267,128.2127,19.3485
833,67.76873,142.8202,21.8618
834,67.44291,123.0804,19.0227
